mutation,org.apache.commons.lang3.builder.CompareToBuilderTest.[engine:junit-jupiter]/[class:org.apache.commons.lang3.builder.CompareToBuilderTest]/[method:testReflectionCompare()],org.apache.commons.lang3.builder.CompareToBuilderTest.[engine:junit-jupiter]/[class:org.apache.commons.lang3.builder.CompareToBuilderTest]/[method:testReflectionHierarchyCompare()],org.apache.commons.lang3.builder.CompareToBuilderTest.[engine:junit-jupiter]/[class:org.apache.commons.lang3.builder.CompareToBuilderTest]/[method:testReflectionCompareEx1()],org.apache.commons.lang3.builder.CompareToBuilderTest.[engine:junit-jupiter]/[class:org.apache.commons.lang3.builder.CompareToBuilderTest]/[method:testReflectionCompareEx2()],none,org.apache.commons.lang3.builder.CompareToBuilderTest.[engine:junit-jupiter]/[class:org.apache.commons.lang3.builder.CompareToBuilderTest]/[method:testBoolean()],org.apache.commons.lang3.builder.CompareToBuilderTest.[engine:junit-jupiter]/[class:org.apache.commons.lang3.builder.CompareToBuilderTest]/[method:testBooleanArray()],org.apache.commons.lang3.builder.CompareToBuilderTest.[engine:junit-jupiter]/[class:org.apache.commons.lang3.builder.CompareToBuilderTest]/[method:testByte()],org.apache.commons.lang3.builder.CompareToBuilderTest.[engine:junit-jupiter]/[class:org.apache.commons.lang3.builder.CompareToBuilderTest]/[method:testByteArray()],org.apache.commons.lang3.builder.CompareToBuilderTest.[engine:junit-jupiter]/[class:org.apache.commons.lang3.builder.CompareToBuilderTest]/[method:testChar()],org.apache.commons.lang3.builder.CompareToBuilderTest.[engine:junit-jupiter]/[class:org.apache.commons.lang3.builder.CompareToBuilderTest]/[method:testCharArray()],org.apache.commons.lang3.builder.CompareToBuilderTest.[engine:junit-jupiter]/[class:org.apache.commons.lang3.builder.CompareToBuilderTest]/[method:testDoubleArray()],org.apache.commons.lang3.builder.CompareToBuilderTest.[engine:junit-jupiter]/[class:org.apache.commons.lang3.builder.CompareToBuilderTest]/[method:testDouble()],org.apache.commons.lang3.builder.CompareToBuilderTest.[engine:junit-jupiter]/[class:org.apache.commons.lang3.builder.CompareToBuilderTest]/[method:testFloatArray()],org.apache.commons.lang3.builder.CompareToBuilderTest.[engine:junit-jupiter]/[class:org.apache.commons.lang3.builder.CompareToBuilderTest]/[method:testFloat()],org.apache.commons.lang3.builder.CompareToBuilderTest.[engine:junit-jupiter]/[class:org.apache.commons.lang3.builder.CompareToBuilderTest]/[method:testInt()],org.apache.commons.lang3.builder.CompareToBuilderTest.[engine:junit-jupiter]/[class:org.apache.commons.lang3.builder.CompareToBuilderTest]/[method:testIntArray()],org.apache.commons.lang3.builder.CompareToBuilderTest.[engine:junit-jupiter]/[class:org.apache.commons.lang3.builder.CompareToBuilderTest]/[method:testLong()],org.apache.commons.lang3.builder.CompareToBuilderTest.[engine:junit-jupiter]/[class:org.apache.commons.lang3.builder.CompareToBuilderTest]/[method:testLongArray()],org.apache.commons.lang3.builder.CompareToBuilderTest.[engine:junit-jupiter]/[class:org.apache.commons.lang3.builder.CompareToBuilderTest]/[method:testObject()],org.apache.commons.lang3.builder.CompareToBuilderTest.[engine:junit-jupiter]/[class:org.apache.commons.lang3.builder.CompareToBuilderTest]/[method:testObjectEx2()],org.apache.commons.lang3.builder.CompareToBuilderTest.[engine:junit-jupiter]/[class:org.apache.commons.lang3.builder.CompareToBuilderTest]/[method:testAppendSuper()],org.apache.commons.lang3.builder.CompareToBuilderTest.[engine:junit-jupiter]/[class:org.apache.commons.lang3.builder.CompareToBuilderTest]/[method:testObjectComparatorNull()],org.apache.commons.lang3.builder.CompareToBuilderTest.[engine:junit-jupiter]/[class:org.apache.commons.lang3.builder.CompareToBuilderTest]/[method:testLongArrayHiddenByObject()],org.apache.commons.lang3.builder.CompareToBuilderTest.[engine:junit-jupiter]/[class:org.apache.commons.lang3.builder.CompareToBuilderTest]/[method:testMixedArray()],org.apache.commons.lang3.builder.CompareToBuilderTest.[engine:junit-jupiter]/[class:org.apache.commons.lang3.builder.CompareToBuilderTest]/[method:testObjectArray()],org.apache.commons.lang3.builder.CompareToBuilderTest.[engine:junit-jupiter]/[class:org.apache.commons.lang3.builder.CompareToBuilderTest]/[method:testRaggedArray()],org.apache.commons.lang3.builder.CompareToBuilderTest.[engine:junit-jupiter]/[class:org.apache.commons.lang3.builder.CompareToBuilderTest]/[method:testShort()],org.apache.commons.lang3.builder.CompareToBuilderTest.[engine:junit-jupiter]/[class:org.apache.commons.lang3.builder.CompareToBuilderTest]/[method:testShortArray()],org.apache.commons.lang3.builder.CompareToBuilderTest.[engine:junit-jupiter]/[class:org.apache.commons.lang3.builder.CompareToBuilderTest]/[method:testByteArrayHiddenByObject()],org.apache.commons.lang3.builder.CompareToBuilderTest.[engine:junit-jupiter]/[class:org.apache.commons.lang3.builder.CompareToBuilderTest]/[method:testFloatArrayHiddenByObject()],org.apache.commons.lang3.builder.CompareToBuilderTest.[engine:junit-jupiter]/[class:org.apache.commons.lang3.builder.CompareToBuilderTest]/[method:testBooleanArrayHiddenByObject()],org.apache.commons.lang3.builder.CompareToBuilderTest.[engine:junit-jupiter]/[class:org.apache.commons.lang3.builder.CompareToBuilderTest]/[method:testObjectBuild()]
872|replaced return value with null for org/apache/commons/lang3/builder/CompareToBuilder::append,,,,,NO_COVERAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
874|negated conditional,,,,,,,,,,,,,,,,,,,,,,,KILLED,,,,,,,,,,
875|replaced return value with null for org/apache/commons/lang3/builder/CompareToBuilder::append,,,,,,,,,,,,,,,,,,,,,,,KILLED,,,,,,,,,,
877|negated conditional,,,,,,,,,,,,,,,,,,,,,,,,,KILLED,,,,,,,,
879|replaced return value with null for org/apache/commons/lang3/builder/CompareToBuilder::append,,,,,,,,,,,,,,,,,,,,,,,,,,KILLED,,,,,,,
881|negated conditional,,,,,,,,,,,,,,,,,,,,,,,,,KILLED,,,,,,,,
883|replaced return value with null for org/apache/commons/lang3/builder/CompareToBuilder::append,,,,,,,,,,,,,,,,,,,,,,,,,,KILLED,,,,,,,
885|negated conditional,,,,,,,,,,,,,,,,,,,,,,,,,KILLED,,,,,,,,
886|negated conditional,,,,,,,,,,,,,,,,,,,,,,,,,,,KILLED,,,,,,
887|replaced return value with null for org/apache/commons/lang3/builder/CompareToBuilder::append,,,,,,,,,,,,,,,,,,,,,,,,,,,KILLED,,,,,,
889|changed conditional boundary,,,,,,,,,,,,,,,,,,,,,,,,,KILLED,,,,,,,,
892|replaced return value with null for org/apache/commons/lang3/builder/CompareToBuilder::append,,,,,,,,,,,,,,,,,,,,,,,,,KILLED,,,,,,,,
904|negated conditional,,,,,,,,,,,,,,,,,,,,,,,,,,,,KILLED,,,,,
905|replaced return value with null for org/apache/commons/lang3/builder/CompareToBuilder::append,,,,,NO_COVERAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
908|replaced return value with null for org/apache/commons/lang3/builder/CompareToBuilder::append,,,,,,,,,,,,,,,,,,,,,,,,,,,,KILLED,,,,,
927|negated conditional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KILLED,,,,
928|replaced return value with null for org/apache/commons/lang3/builder/CompareToBuilder::append,,,,,NO_COVERAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
930|negated conditional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KILLED,,,,
931|replaced return value with null for org/apache/commons/lang3/builder/CompareToBuilder::append,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KILLED,,,,
933|negated conditional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KILLED,,,,
935|replaced return value with null for org/apache/commons/lang3/builder/CompareToBuilder::append,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KILLED,,,,
937|negated conditional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KILLED,,,,
939|replaced return value with null for org/apache/commons/lang3/builder/CompareToBuilder::append,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KILLED,,,,
941|negated conditional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KILLED,,,,
942|negated conditional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KILLED,,,,
943|replaced return value with null for org/apache/commons/lang3/builder/CompareToBuilder::append,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KILLED,,,,
945|negated conditional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KILLED,,,,
948|replaced return value with null for org/apache/commons/lang3/builder/CompareToBuilder::append,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KILLED,,,,
955|negated conditional,,,,,,,,,,,,,,,,,,,,,,,,KILLED,,,,,,,,,
957|negated conditional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KILLED,,,
959|negated conditional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KILLED,,,
961|negated conditional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KILLED,,,
963|negated conditional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KILLED,,
965|negated conditional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KILLED,,
967|negated conditional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KILLED,,
969|negated conditional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KILLED,
987|negated conditional,,,,,,,,,,,,,,,,,,,,,,KILLED,,,,,,,,,,,
988|replaced return value with null for org/apache/commons/lang3/builder/CompareToBuilder::appendSuper,,,,,NO_COVERAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
991|replaced return value with null for org/apache/commons/lang3/builder/CompareToBuilder::appendSuper,,,,,,,,,,,,,,,,,,,,,,KILLED,,,,,,,,,,,
1006|replaced Integer return value with 0 for org/apache/commons/lang3/builder/CompareToBuilder::build,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KILLED
1019|replaced int return with 0 for org/apache/commons/lang3/builder/CompareToBuilder::toComparison,,,,,,KILLED,,,,,,,,,,,,,,,,,,,,,,,,,,,
